# City name -> IANA time zone, sorted by name for binary search.
# Generated by scripts/cities.py from GeoNames cities15000 (https://www.geonames.org),
# licensed under CC BY 4.0. Do not edit by hand.
surman	Africa/Tripoli
surovikino	Europe/Volgograd
surrej	America/Vancouver
surrey	America/Vancouver
surrey city centre	America/Vancouver
surry hills	Australia/Sydney
surubim	America/Recife
suruc	Europe/Istanbul
surulere	Africa/Lagos
suruç	Europe/Istanbul
suryampalaiyam	Asia/Kolkata
suryanagar	Asia/Kolkata
suryaraopeta	Asia/Kolkata
susaki	Asia/Tokyo
susangerd	Asia/Tehran
susanville	America/Los_Angeles
susehri	Europe/Istanbul
susner	Asia/Kolkata
susono	Asia/Tokyo
susurluk	Europe/Istanbul
suting	Asia/Shanghai
suto orizare	Europe/Skopje
sutokkuhorumu	Europe/Stockholm
sutrapara	Asia/Kolkata
sutrāpāra	Asia/Kolkata
sutsien	Asia/Shanghai
sutsienhsien	Asia/Shanghai
sutsjou	Asia/Shanghai
sutton	Europe/London
sutton coldfield	Europe/London
sutton in ashfield	Europe/London
suurmetsae	Europe/Helsinki
suurmetsä	Europe/Helsinki
suutarila	Europe/Helsinki
suva	Pacific/Fiji
suva reka	Europe/Belgrade
suvajs	Africa/Cairo
suvon	Asia/Seoul
suvona	Asia/Seoul
suvorov	Europe/Moscow
suvorovskaya	Europe/Moscow
suwa	Asia/Tokyo
suwalki	Europe/Warsaw
suwanee	America/New_York
suwaylih	Asia/Amman
suwałki	Europe/Warsaw
suwon	Asia/Seoul
suwon si	Asia/Seoul
suwoni	Asia/Seoul
suwonsi	Asia/Seoul
suwxn	Asia/Seoul
suxian	Asia/Shanghai
suyangshan	Asia/Shanghai
suydin	Asia/Shanghai
suynin	Asia/Shanghai
suzak	Asia/Bishkek
suzaka	Asia/Tokyo
suzano	America/Sao_Paulo
suzhou	Asia/Shanghai
suzhou i jiangsu	Asia/Shanghai
suzhou shi	Asia/Shanghai
suzu	Asia/Shanghai
suzuka	Asia/Tokyo
suzun	Asia/Novosibirsk
suzzara	Europe/Rome
suárez	America/Bogota
suār	Asia/Kolkata
suşehri	Europe/Istanbul
svalyava	Europe/Kyiv
svatove	Europe/Kyiv
svay rieng	Asia/Phnom_Penh
svendborg	Europe/Copenhagen
sverdlovsk	Asia/Yekaterinburg
sverolovsk	Asia/Yekaterinburg
svetlanovskiy	Europe/Moscow
svetlogorsk	Europe/Minsk
svetlograd	Europe/Moscow
svetlyy	Europe/Kaliningrad
svetogorsk	Europe/Moscow
sviblovo	Europe/Moscow
svilengrad	Europe/Sofia
svishtov	Europe/Sofia
svitavy	Europe/Prague
svitlovodsk	Europe/Kyiv
svobodnyy	Asia/Yakutsk
svobody	Europe/Moscow
svyatopetrivske	Europe/Kyiv
svyatoshyn	Europe/Kyiv
swabi	Asia/Karachi
swadlincote	Europe/London
swakopmund	Africa/Windhoek
swang yasan si	Asia/Shanghai
swanley	Europe/London
swanscombe	Europe/London
swansea	Europe/London
swarzedz	Europe/Warsaw
swarzędz	Europe/Warsaw
swastwpwl	Europe/Simferopol
swatow	Asia/Shanghai
swbang jaya	Asia/Kuala_Lumpur
swbangh jaya	Asia/Kuala_Lumpur
swedru	Africa/Accra
sweetwater	America/New_York
swellendam	Africa/Johannesburg
swfya	Europe/Sofia
swfyh	Europe/Sofia
swidnica	Europe/Warsaw
swidnik	Europe/Warsaw
swidwin	Europe/Warsaw
swiebodzice	Europe/Warsaw
swiebodzin	Europe/Warsaw
swiecie	Europe/Warsaw
swierczewo	Europe/Warsaw
swietochlowice	Europe/Warsaw
swift current	America/Swift_Current
swijeou si	Asia/Shanghai
swimkenteu	Asia/Almaty
swindon	Europe/London
swinoujscie	Europe/Warsaw
swinton	Europe/London
swjw	Asia/Shanghai
swkwtw	Africa/Lagos
swlymnyh	Asia/Baghdad
swnjyangh	Asia/Shanghai
swpyh	Europe/Sofia
swrabaya	Asia/Jakarta
swrakarta	Asia/Jakarta
swrbyh	Asia/Jakarta
swry	America/Vancouver
swry kwlwmbya albrytanyt	America/Vancouver
swswta	America/Bogota
swwn	Asia/Seoul
swwtw	Africa/Johannesburg
swwwn	Asia/Seoul
swwytw	Africa/Johannesburg
swya	Europe/Madrid
swynyng	Asia/Shanghai
swys	Africa/Cairo
swytw	Africa/Johannesburg
swyyz	Africa/Cairo
swyz	Africa/Cairo
swyzhw	Asia/Shanghai
swzgyahcuengh	Asia/Shanghai
swzhw	Asia/Shanghai
swzhww	Asia/Shanghai
syaallam	Asia/Kuala_Lumpur
syaleuja	Asia/Dubai
syalkwt pakstan	Asia/Karachi
syalleos	America/New_York
syallos	America/New_York
syameon si	Asia/Shanghai
syan	Asia/Shanghai
syana di'ego	America/Los_Angeles
syana hose	America/Los_Angeles
syana phransisko	America/Los_Angeles
syang yangsi	Asia/Shanghai
syangtan si	Asia/Shanghai
syanyan	Asia/Shanghai
syaogan si	Asia/Shanghai
syatl	America/Los_Angeles
sybyya	Europe/Madrid
sycamore	America/Chicago
syd	Australia/Sydney
sydneium	Australia/Sydney
sydney	Australia/Sydney
sydney central business district	Australia/Sydney
sydney city	Australia/Sydney
sydny	Australia/Sydney
sye ul	Asia/Seoul
syen yang si	Asia/Shanghai
syepildeu	Europe/London
syfastwbwl	Europe/Simferopol
syke	Europe/Berlin
sykhiv	Europe/Kyiv
sykies	Europe/Athens
sykiés	Europe/Athens
syktyvkar	Europe/Moscow
sylhet	Asia/Dhaka
sylmar	America/Los_Angeles
sylvan lake	America/Edmonton
sylvania	America/New_York
symarang	Asia/Jakarta
symaranj	Asia/Jakarta
symkent	Asia/Almaty
symkentas	Asia/Almaty
symqnt	Asia/Almaty
synelnykove	Europe/Kyiv
syngpwr	Asia/Singapore
synyng	Asia/Shanghai
syonan to	Asia/Singapore
syosset	America/New_York
syou ouen	Asia/Seoul
sypin	Asia/Shanghai
sypwrw	Asia/Tokyo
sypyng	Asia/Shanghai
syqgw	America/Chicago
syracuse	America/New_York
syrets	Europe/Kyiv
sysert'	Asia/Yekaterinburg
sysert’	Asia/Yekaterinburg
syshuj	Asia/Shanghai
syudad han davao	Asia/Manila
syudad han djibouti	Africa/Djibouti
syudad han zamboanga	Asia/Manila
syudat xuares	America/Ciudad_Juarez
syututeugaleuteu	Europe/Berlin
syuychan	Asia/Shanghai
sywdad khwars. chyywaywa	America/Ciudad_Juarez
sywdad khwaryz	America/Ciudad_Juarez
sywl	Asia/Seoul
syzran	Europe/Samara
szalem	Asia/Kolkata
szamara	Europe/Samara
szamotuly	Europe/Warsaw
szamotuły	Europe/Warsaw
szanghaj	Asia/Shanghai
szapporo	Asia/Tokyo
szarajevo	Europe/Sarajevo
szaratov	Europe/Saratov
szardza	Asia/Dubai
szarvas	Europe/Budapest
szazhalombatta	Europe/Budapest
szczecin	Europe/Warsaw
szczecinek	Europe/Warsaw
szczepin	Europe/Warsaw
szczytno	Europe/Warsaw
szeged	Europe/Budapest
szekesfehervar	Europe/Budapest
szekszard	Europe/Budapest
szekszárd	Europe/Budapest
szeming hsien	Asia/Shanghai
szentendre	Europe/Budapest
szentes	Europe/Budapest
szentpetervar	Europe/Moscow
szeping	Asia/Shanghai
szepingkai	Asia/Shanghai
szeshuihsien	Asia/Shanghai
szevasztopol	Europe/Simferopol
szigetszentmiklos	Europe/Budapest
szigetszentmiklós	Europe/Budapest
szinan	Asia/Shanghai
sziraz	Asia/Tehran
szoeul	Asia/Seoul
szofia	Europe/Sofia
szolnok	Europe/Budapest
szombathely	Europe/Budapest
szrinagar	Asia/Kolkata
sztokholm	Europe/Stockholm
szucsou	Asia/Shanghai
szuez	Africa/Cairo
szukkur	Asia/Karachi
szymkent	Asia/Almaty
százhalombatta	Europe/Budapest
székesfehérvár	Europe/Budapest
sárvár	Europe/Budapest
sátiro dias	America/Bahia
sátoraljaújhely	Europe/Budapest
são benedito	America/Fortaleza
são benedito do rio preto	America/Fortaleza
são bento	America/Fortaleza
são bento do sul	America/Sao_Paulo
são bento do una	America/Recife
são bernardo	America/Fortaleza
são bernardo do campo	America/Sao_Paulo
são borja	America/Sao_Paulo
são caetano de odivelas	America/Belem
são caetano do sul	America/Sao_Paulo
são caitano	America/Recife
são carlos	America/Sao_Paulo
são cristóvão	America/Maceio
são desidério	America/Bahia
são domingos de rana	Europe/Lisbon
são domingos do araguaia	America/Belem
são domingos do capim	America/Belem
são domingos do maranhão	America/Fortaleza
são domingos do prata	America/Sao_Paulo
são felipe	America/Bahia
são fidélis	America/Sao_Paulo
são francisco	America/Sao_Paulo
são francisco de assis	America/Sao_Paulo
são francisco de itabapoana	America/Sao_Paulo
são francisco de paula	America/Sao_Paulo
são francisco do conde	America/Bahia
são francisco do guaporé	America/Porto_Velho
são francisco do sul	America/Sao_Paulo
são félix do coribe	America/Bahia
são félix do xingu	America/Belem
são gabriel	America/Sao_Paulo
são gabriel da cachoeira	America/Manaus
são gabriel da palha	America/Sao_Paulo
são gabriel do oeste	America/Campo_Grande
são geraldo do araguaia	America/Belem
são gonçalo	America/Sao_Paulo
são gonçalo do amarante	America/Fortaleza
são gonçalo do sapucaí	America/Sao_Paulo
são gonçalo dos campos	America/Bahia
são gotardo	America/Sao_Paulo
são jerônimo	America/Sao_Paulo
são joaquim	America/Sao_Paulo
são joaquim da barra	America/Sao_Paulo
são joaquim de bicas	America/Sao_Paulo
são joaquim do monte	America/Recife
são jorge de arroios	Europe/Lisbon
são josé	America/Sao_Paulo
são josé da coroa grande	America/Recife
são josé da laje	America/Maceio
são josé da lapa	America/Sao_Paulo
são josé da tapera	America/Maceio
são josé de mipibu	America/Fortaleza
são josé de piranhas	America/Fortaleza
são josé de ribamar	America/Fortaleza
são josé do belmonte	America/Recife
são josé do egito	America/Recife
são josé do norte	America/Sao_Paulo
são josé do rio pardo	America/Sao_Paulo
são josé do rio preto	America/Sao_Paulo
são josé do vale do rio preto	America/Sao_Paulo
são josé dos campos	America/Sao_Paulo
são josé dos pinhais	America/Sao_Paulo
são josé dos quatro marcos	America/Cuiaba
são joão	America/Recife
são joão batista	America/Sao_Paulo
são joão da barra	America/Sao_Paulo
são joão da boa vista	America/Sao_Paulo
são joão da madeira	Europe/Lisbon
são joão da ponte	America/Sao_Paulo
são joão da talha	Europe/Lisbon
são joão de meriti	America/Sao_Paulo
são joão de pirabas	America/Belem
são joão del rei	America/Sao_Paulo
são joão do paraíso	America/Sao_Paulo
são joão do piauí	America/Fortaleza
são joão do rio do peixe	America/Fortaleza
são joão do soter	America/Fortaleza
são joão dos inhamuns	America/Fortaleza
são joão dos patos	America/Fortaleza
são joão evangelista	America/Sao_Paulo
são joão nepomuceno	America/Sao_Paulo
são leopoldo	America/Sao_Paulo
são lourenço	Asia/Macau
são lourenço da mata	America/Recife
são lourenço da serra	America/Sao_Paulo
são lourenço do oeste	America/Sao_Paulo
são lourenço do sul	America/Sao_Paulo
são luiz gonzaga	America/Sao_Paulo
são luís	America/Fortaleza
são luís de montes belos	America/Sao_Paulo
são luís do quitunde	America/Maceio
são luís gonzaga do maranhão	America/Fortaleza
são lázaro	Asia/Macau
são mamede de infesta	Europe/Lisbon
são manuel	America/Sao_Paulo
são marcos	America/Sao_Paulo
são martinho	Atlantic/Madeira
são martinho do bispo	Europe/Lisbon
são mateus	America/Sao_Paulo
são mateus do maranhão	America/Fortaleza
são mateus do sul	America/Sao_Paulo
são miguel	America/Sao_Paulo
são miguel arcanjo	America/Sao_Paulo
são miguel d'oeste	America/Sao_Paulo
são miguel do araguaia	America/Sao_Paulo
são miguel do guamá	America/Belem
são miguel do guaporé	America/Porto_Velho
são miguel do iguaçu	America/Sao_Paulo
são miguel do tapuio	America/Fortaleza
são miguel dos campos	America/Maceio
são paulo	America/Sao_Paulo
são paulo de frades	Europe/Lisbon
são paulo de olivença	America/Manaus
são paulo do potengi	America/Fortaleza
são pedro	America/Sao_Paulo
são pedro da aldeia	America/Sao_Paulo
são pedro da cova	Europe/Lisbon
são pedro do sul	America/Sao_Paulo
são raimundo das mangabeiras	America/Fortaleza
são raimundo nonato	America/Fortaleza
são roque	America/Sao_Paulo
são sebastião	America/Sao_Paulo
são sebastião da boa vista	America/Belem
são sebastião do caí	America/Sao_Paulo
são sebastião do paraíso	America/Sao_Paulo
são sebastião do passé	America/Bahia
são sepé	America/Sao_Paulo
são simão	America/Sao_Paulo
são tiago de custoias	Europe/Lisbon
são tomé	Africa/Sao_Tome
são vicente	America/Sao_Paulo
são vicente ferrer	America/Fortaleza
são vicente férrer	America/Recife
sète	Europe/Paris
sèvres	Europe/Paris
sébikhotane	Africa/Dakar
sédhiou	Africa/Dakar
ségbana	Africa/Porto-Novo
ségou	Africa/Bamako
séguéla	Africa/Abidjan
sélestat	Europe/Paris
sélibaby	Africa/Nouakchott
sérres	Europe/Athens
sétif	Africa/Algiers
sítio novo	America/Fortaleza
sóc sơn	Asia/Bangkok
sóc trăng	Asia/Ho_Chi_Minh
sông cầu	Asia/Ho_Chi_Minh
södermalm	Europe/Stockholm
södertälje	Europe/Stockholm
söke	Europe/Istanbul
sömmerda	Europe/Berlin
sønderborg	Europe/Copenhagen
südstadt	Europe/Berlin
sühbaatar	Asia/Ulaanbaatar
sürmene	Europe/Istanbul
sādatpur gujran	Asia/Kolkata
sādpalli	Asia/Kolkata
sādri	Asia/Kolkata
sāgar	Asia/Kolkata
sāgwāra	Asia/Kolkata
sāhibganj	Asia/Kolkata
sāhibābād daulotpur	Asia/Kolkata
sālamedu	Asia/Kolkata
sālūmbar	Asia/Kolkata
sālūr	Asia/Kolkata
sāmalkot	Asia/Kolkata
sāmalāpuram	Asia/Kolkata
sāmarrā’	Asia/Baghdad
sāmba	Asia/Kolkata
sāmbhar	Asia/Kolkata
sāmbūrvadakara	Asia/Kolkata
sāmpla	Asia/Kolkata
sānand	Asia/Kolkata
sānchor	Asia/Kolkata
sāndi	Asia/Kolkata
sānehwāl	Asia/Kolkata
sāngaria	Asia/Kolkata
sāngli	Asia/Kolkata
sāngola	Asia/Kolkata
sānkrāil	Asia/Kolkata
sānwer	Asia/Kolkata
sāqultah	Africa/Cairo
sāram	Asia/Kolkata
sārangpur	Asia/Kolkata
sārni	Asia/Kolkata
sāsvad	Asia/Kolkata
sātalkheri	Asia/Kolkata
sātkania	Asia/Dhaka
sātkhira	Asia/Dhaka
sāvantvādi	Asia/Kolkata
sāvda	Asia/Kolkata
sāveh	Asia/Tehran
sāvli	Asia/Kolkata
sāyla	Asia/Kolkata
săcele	Europe/Bucharest
sīdī barānī	Africa/Cairo
sīdī bin zīnah	Africa/Tripoli
sīdī ghāzī	Africa/Cairo
sīdī sālim	Africa/Cairo
sīdī ḥusayn	Africa/Tunis
sīkar	Asia/Kolkata
sīlappādi	Asia/Kolkata
sīmīn shahr	Asia/Tehran
sīnah	Asia/Baghdad
sīra	Asia/Kolkata
sīrkāzhi	Asia/Kolkata
sīrē	Africa/Addis_Ababa
sītāmarhi	Asia/Kolkata
sītāpur	Asia/Kolkata
sīwah	Africa/Cairo
sīāhkal	Asia/Tehran
słubice	Europe/Warsaw
słupsk	Europe/Warsaw
sōja	Asia/Tokyo
sōka	Asia/Tokyo
sōma	Asia/Tokyo
sōmēshvara	Asia/Kolkata
sōsa	Asia/Tokyo
sŏnbong	Asia/Pyongyang
sūjāngarh	Asia/Kolkata
sūleswaranpatti	Asia/Kolkata
sūlūru	Asia/Kolkata
sūrajgarh	Asia/Kolkata
sūrampatti	Asia/Kolkata
sūrandai	Asia/Kolkata
sūryampālaiyam	Asia/Kolkata
sūsangerd	Asia/Tehran
sŭngho 1 tong	Asia/Pyongyang
sơn la	Asia/Bangkok
sơn trà	Asia/Ho_Chi_Minh
sơn tây	Asia/Bangkok
sầm sơn	Asia/Ho_Chi_Minh
t'a ho	Asia/Shanghai
t'a ho chai	Asia/Shanghai
t'a kou	Asia/Shanghai
t'aebaek	Asia/Seoul
t'aet'an up	Asia/Pyongyang
t'ai	Asia/Shanghai
t'ai an hsien	Asia/Shanghai
t'ai an shih	Asia/Shanghai
t'ai chou	Asia/Shanghai
t'ai chou shih	Asia/Shanghai
t'ai hsien	Asia/Shanghai
t'ai hsien ch'eng	Asia/Shanghai
t'ai nan	Asia/Taipei
t'ai pei	Asia/Taipei
t'ai pei hsien	Asia/Taipei
t'ai pei shih	Asia/Taipei
t'ai ts'ang	Asia/Shanghai
t'ai ts'ang ch'eng	Asia/Shanghai
t'ai ts'ang hsien	Asia/Shanghai
t'ai yuan shih	Asia/Shanghai
t'ang ku	Asia/Shanghai
t'ang shan chen	Asia/Shanghai
t'ang shan shih	Asia/Shanghai
t'eng	Asia/Shanghai
t'eng hsien	Asia/Shanghai
t'ien chin	Asia/Shanghai
t'ien ching	Asia/Shanghai
t'ien ching shih	Asia/Shanghai
t'is isat	Africa/Addis_Ababa
t'ongch'on up	Asia/Pyongyang
t'ou tao chiang	Asia/Shanghai
t'sang chou shih	Asia/Shanghai
t'su hsiung fu	Asia/Shanghai
t'ung chou	Asia/Shanghai
t'ung hua	Asia/Shanghai
t'ung hua hsien	Asia/Shanghai
t'ung hua shih	Asia/Shanghai
t.p. ho chi minh	Asia/Ho_Chi_Minh
ta bris	Asia/Tehran
ta bu ke	Asia/Riyadh
ta cching	Asia/Shanghai
ta cou	Asia/Shanghai
ta heliyn	Asia/Shanghai
ta hsien	Asia/Shanghai
ta jen	Asia/Shanghai
ta jen hsien	Asia/Shanghai
ta khmau	Asia/Phnom_Penh
ta ku	Asia/Shanghai
ta lien	Asia/Shanghai
ta lien shih	Asia/Shanghai
ta na	Asia/Kolkata
ta na na li fu	Indian/Antananarivo
ta shen gan	Asia/Tashkent
ta t'ung	Asia/Shanghai
ta t'ung hsien	Asia/Shanghai
ta t'ung shih	Asia/Shanghai
ta tchung	Asia/Shanghai
ta ye li	Asia/Shanghai
ta yeh	Asia/Shanghai
ta yeh ch'eng	Asia/Shanghai
ta yeh hsien	Asia/Shanghai
ta yi fu	Asia/Riyadh
ta'if	Asia/Riyadh
ta'ifa	Asia/Riyadh
ta'ija	Asia/Aden
ta'ipe	Asia/Taipei
ta'ipe'i	Asia/Taipei
ta'iph	Asia/Riyadh
ta'ipha	Asia/Riyadh
ta'iyu'ana	Asia/Shanghai
ta'iyuyana	Asia/Shanghai
ta'iza	Asia/Aden
ta'izz	Asia/Aden
taaciz	Asia/Aden
taal	Asia/Manila
taastrup	Europe/Copenhagen
tabaco	Asia/Manila
tabanan	Asia/Makassar
tabareza	Asia/Tehran
tabariza	Asia/Tehran
tabarka	Africa/Tunis
tabas	Asia/Tehran
tabashi city	Asia/Tokyo
tabatinga	America/Manaus
tabay	America/Caracas
tabeulijeu	Asia/Tehran
tabira	America/Recife
tabligbo	Africa/Lome
taboao da serra	America/Sao_Paulo
tabor	Europe/Prague
tabora	Africa/Dar_es_Salaam
tabou	Africa/Abidjan
tabouk	Asia/Riyadh
tabount	Africa/Casablanca
taboão da serra	America/Sao_Paulo
tabrez	Asia/Tehran
tabris	Asia/Tehran
tabriz	Asia/Tehran
tabrizo	Asia/Tehran
tabuk	Asia/Riyadh
tabuka	Asia/Riyadh
tabukas	Asia/Riyadh
tabukeu	Asia/Riyadh
tabuki	Asia/Riyadh
tabukk	Asia/Riyadh
tabuku	Asia/Riyadh
tabuleiro do norte	America/Fortaleza
taburizu	Asia/Tehran
tabursuq	Africa/Tunis
tabuuk	Asia/Riyadh
taby	Europe/Stockholm
tacambaro de codallos	America/Mexico_City
tacaratu	America/Recife
tacarigua	America/Caracas
tacheng	Asia/Urumqi
tachiarai	Asia/Tokyo
tachikawa	Asia/Tokyo
tachilek	Asia/Yangon
taching	Asia/Shanghai
tachkent	Asia/Tashkent
tacloban	Asia/Manila
tacna	America/Lima
tacoma	America/Los_Angeles
tacony	America/New_York
tacoronte	Atlantic/Canary
tacuarembo	America/Montevideo
tacuarembó	America/Montevideo
tacurong	Asia/Manila
tacámbaro de codallos	America/Mexico_City
tadaoka higashi	Asia/Tokyo
tadepalle	Asia/Kolkata
tadepalligudem	Asia/Kolkata
tadif	Asia/Damascus
tadigadapa	Asia/Kolkata
tadikombu	Asia/Kolkata
tadjenanet	Africa/Algiers
tadjoura	Africa/Djibouti
tadley	Europe/London
tadmait	Africa/Algiers
tadmaït	Africa/Algiers
tadmur	Asia/Damascus
tado	America/Bogota
tadotsu	Asia/Tokyo
tadpatri	Asia/Kolkata
tadó	America/Bogota
taebris	Asia/Tehran
taebriz	Asia/Tehran
taebuk	Asia/Riyadh
taef	Asia/Riyadh
taegu	Asia/Seoul
taejon	Asia/Seoul
taekhran	Asia/Tehran
taesal li	Asia/Seoul
taez	Asia/Aden
tafas	Asia/Damascus
tafi viejo	America/Argentina/Tucuman
tafire	Africa/Abidjan
tafiré	Africa/Abidjan
tafo	Africa/Accra
tafresh	Asia/Tehran
taft	Asia/Tehran
taftan	Asia/Karachi
tafí viejo	America/Argentina/Tucuman
tagajo shi	Asia/Tokyo
tagajō shi	Asia/Tokyo
taganrog	Europe/Moscow
taganskiy	Europe/Moscow
tagas	Asia/Manila
tagawa	Asia/Tokyo
tagaytay	Asia/Manila
tagbilaran city	Asia/Manila
tagbina	Asia/Manila
tage'erqi	Asia/Urumqi
tagig	Asia/Manila
tagoloan	Asia/Manila
taguatinga	America/Sao_Paulo
tagudin	Asia/Manila
taguig	Asia/Manila
tahara	Asia/Tokyo
tahe	Asia/Shanghai
tahla	Africa/Casablanca
tahlequah	America/Chicago
tahoua	Africa/Niamey
tahran	Asia/Tehran
tahta	Africa/Cairo
tahuna	Asia/Makassar
tai an shi	Asia/Shanghai
tai bei	Asia/Taipei
tai bei shi	Asia/Taipei
tai cang	Asia/Shanghai
tai cang shi	Asia/Shanghai
tai chiu chhi	Asia/Shanghai
tai ciu	Asia/Shanghai
tai kheng chhi	Asia/Shanghai
tai kok tsui	Asia/Hong_Kong
tai koo	Asia/Hong_Kong
tai lam chhi	Asia/Taipei
tai mei tuk	Asia/Hong_Kong
tai nan	Asia/Taipei
tai nan shi	Asia/Taipei
tai nguong	Asia/Shanghai
tai po	Asia/Hong_Kong
tai shui hang	Asia/Hong_Kong
tai tiong chhi	Asia/Taipei
tai wai	Asia/Hong_Kong
tai wo hau	Asia/Hong_Kong
tai yuan	Asia/Shanghai
tai yuan shi	Asia/Shanghai
tai zhong	Asia/Taipei
tai zhong shi	Asia/Taipei
tai zhou	Asia/Shanghai
tai zhou shi	Asia/Shanghai
tai zi gang	America/Port-au-Prince
tai'an	Asia/Shanghai
taianfu	Asia/Shanghai
taibai	Asia/Shanghai
taibao	Asia/Taipei
taibei	Asia/Taipei
taibei shi	Asia/Taipei
taibei shih	Asia/Taipei
taibei si	Asia/Taipei
taibejus	Asia/Taipei
taibet	Africa/Algiers
taicang	Asia/Shanghai
taicang shi	Asia/Shanghai
taichow	Asia/Shanghai
taichung	Asia/Taipei
taicungas	Asia/Taipei
taiden	Asia/Seoul
taif	Asia/Riyadh
taifa	Asia/Riyadh
taifas	Asia/Riyadh
taifu	Asia/Riyadh
taifum	Asia/Riyadh
taigiouan	Asia/Shanghai
taihe	Asia/Shanghai
taijeou si	Asia/Shanghai
taijuan	Asia/Shanghai
taijuana	Asia/Shanghai
taijung si	Asia/Taipei
taikando	Asia/Seoul
taikkyi	Asia/Yangon
taikoo shing	Asia/Hong_Kong
taiku	Asia/Seoul
taikyu	Asia/Seoul
tailai	Asia/Shanghai
tailandia	America/Belem
tailândia	America/Belem
tainai	Asia/Tokyo
tainan	Asia/Taipei
tainan city	Asia/Taipei
tainan si	Asia/Taipei
tainanas	Asia/Taipei
tainhoa	Asia/Bangkok
tainhoa shi	Asia/Bangkok
taio	America/Sao_Paulo
taiobeiras	America/Sao_Paulo
taip	Asia/Riyadh
taipa	Asia/Macau
taipe	Asia/Taipei
taipeh	Asia/Taipei
taipei	Asia/Taipei
taipeia	Asia/Taipei
taipeium	Asia/Taipei
taipejus	Asia/Taipei
taipeu	Asia/Riyadh
taipha	Asia/Riyadh
taiping	Asia/Kuala_Lumpur
taippei	Asia/Taipei
taishan	Asia/Shanghai
taito	Asia/Tokyo
taitou	Asia/Shanghai
taitsjou	Asia/Shanghai
taitung	Asia/Taipei
taiwian si	Asia/Shanghai
taixing	Asia/Shanghai
taixkent	Asia/Tashkent
taiyuan	Asia/Shanghai
taiyuan fu	Asia/Shanghai
taiyuan shi	Asia/Shanghai
taiyuenum	Asia/Shanghai
taiz	Asia/Aden
taizhong	Asia/Taipei
taizhong shi	Asia/Taipei
taizhou	Asia/Shanghai
taizhou i jiangsu	Asia/Shanghai
taizhou i zhejiang	Asia/Shanghai
taizhou shi	Asia/Shanghai
taizi	Asia/Aden
taizu	Asia/Aden
taizz	Asia/Aden
taió	America/Sao_Paulo
tai’an	Asia/Shanghai
taj pul	Asia/Kolkata
tajan'	Asia/Shanghai
tajbehj	Asia/Taipei
tajbej	Asia/Taipei
tajcan	Asia/Shanghai
tajchzhou	Asia/Shanghai
tajchzhun	Asia/Taipei
tajcungo	Asia/Taipei
tajdzhou	Asia/Shanghai
tajdzou	Asia/Shanghai
tajerouine	Africa/Tunis
tajgou	Asia/Shanghai
tajimi	Asia/Tokyo
tajjuan'	Asia/Shanghai
tajjuean	Asia/Shanghai
tajjuen	Asia/Shanghai
tajnan	Asia/Taipei
tajnan'	Asia/Taipei
tajnano	Asia/Taipei
tajpej	Asia/Taipei
tajpeo	Asia/Taipei
tajpur	Asia/Kolkata
tajrish	Asia/Tehran
tajrīsh	Asia/Tehran
tajuanas	Asia/Shanghai
tajuano	Asia/Shanghai
tajura'	Africa/Tripoli
tajzhun	Asia/Taipei
tak	Asia/Bangkok
tak bai	Asia/Bangkok
tak long estate	Asia/Hong_Kong
tak o	Asia/Shanghai
taka toeoeloe	Europe/Helsinki
taka töölö	Europe/Helsinki
takab	Asia/Tehran
takaba	Africa/Nairobi
takabo	Asia/Tokyo
takabō	Asia/Tokyo
takada	Asia/Tokyo
takahagi	Asia/Tokyo
takahama	Asia/Tokyo
takahashi	Asia/Tokyo
takahata	Asia/Tokyo
takaishi	Asia/Tokyo
takamatsu	Asia/Tokyo
takanabe	Asia/Tokyo
takanawa	Asia/Tokyo
takanini	Pacific/Auckland
takanosu	Asia/Tokyo
takao	Asia/Taipei
takaoka	Asia/Tokyo
takaoshi	Asia/Taipei
takarazuka	Asia/Tokyo
takasago	Asia/Tokyo
takasaki	Asia/Tokyo
takasatala	America/Merida
takashima	Asia/Tokyo
takashimadaira	Asia/Tokyo
takatsukadai	Asia/Tokyo
takatsuki	Asia/Tokyo
takayama	Asia/Tokyo
take'o	Asia/Phnom_Penh
takedamachi	Asia/Tokyo
takefu	Asia/Tokyo
takehara	Asia/Tokyo
takelsa	Africa/Tunis
takenotsuka	Asia/Tokyo
takeo	Asia/Phnom_Penh
takestan	Asia/Tehran
taketoyo	Asia/Tokyo
takev	Asia/Phnom_Penh
takeyo	Asia/Phnom_Penh
takhatgarh	Asia/Kolkata
takhatpur	Asia/Kolkata
taki	Asia/Kolkata
takikawa	Asia/Tokyo
takinomiya	Asia/Tokyo
takizawa	Asia/Tokyo
takka	Asia/Dhaka
takkar	Africa/Dakar
takoma park	America/New_York
takoradi	Africa/Accra
taksana	America/Phoenix
taksatala	America/Merida
takson	America/Phoenix
taku	Asia/Shanghai
takua pa	Asia/Bangkok
takum	Africa/Lagos
takyw	Asia/Phnom_Penh
takāb	Asia/Tehran
tal'jaci	Europe/Samara
tal'menka	Asia/Barnaul
tala	Africa/Cairo
talacogon	Asia/Manila
talagang	Asia/Karachi
talagante	America/Santiago
talaja	Asia/Kolkata
talakkad	Asia/Kolkata
talakkolattur	Asia/Kolkata
talakkād	Asia/Kolkata
talala	Asia/Kolkata
talamba	Asia/Karachi
talara	America/Lima
talas	America/Chicago
